message_length,time_interval,message_count_window,payload_entropy,response_time,decryption_errors,signature_errors,replay_flags,handshake_failures,message_type_variance,session_duration,sequential_errors,is_anomaly
160,2.4064968693558093,15,4.698823559647231,0.5215496074735058,0,0,0,0,0.841438827194346,1616.9215466583173,0,0
446,1.371872079886432,20,4.074872028753237,0.5566213743090597,0,0,0,0,0.8421089471298241,1324.416750284244,0,0
180,2.490993032043656,19,4.799317544530847,0.18618278380894454,0,0,0,0,0.7426075001586484,1751.6673405742747,0,0
1985,0.19086248412882661,121,4.688435753752207,6.118337228484567,3,0,0,1,0.018298218394165986,210.3983114344799,3,1
969,3.243520228005931,1,5.148026561664372,0.5442875244887732,0,0,0,0,0.7553422549701921,873.1690265515765,0,0
1779,4.969959740039929,8,4.708710980620698,0.1289185076966788,0,0,0,0,0.8650840150543782,1259.2755612188193,0,0
2822,0.12971116622061085,84,4.631137119704526,4.243155099336829,0,0,0,2,0.2751829808620464,69.94309765232632,3,1
1053,1.2702944491768953,16,3.821926877476109,0.14205627013589417,0,0,0,0,0.7032470275709077,718.3442220949318,0,0
680,4.2067437846045586,16,3.9305767590774154,0.16033985317609054,0,0,0,0,0.8672615370643872,1438.9658725080176,0,0
286,0.24086074376029498,25,4.070362121696576,0.49507444181410304,0,0,0,0,0.08289302128989876,196.9520378296546,0,1
14050,2.1196841378215057,13,7.903395143871261,0.9269624868313304,0,0,0,0,0.17095594257231955,373.4744073606558,0,1
248,4.04177445646087,3,4.14236798551946,0.6726775239115836,0,0,0,0,0.7923989356007023,513.1031481316055,0,0
698,4.876094413224998,19,4.2239982862644965,0.4853900530395431,0,0,0,0,0.8145811271022487,793.0786005459281,0,0
1102,3.204888648465482,1,4.4905617361928325,0.1442937895877512,0,0,0,0,0.9170756846451128,57.73366750991741,0,0
1335,3.4563710020722835,14,3.9173839197233926,0.19553115512648278,0,0,0,0,0.8275726833580093,1762.2671440338306,0,0
561,0.6392646094427921,19,4.98235604272827,0.7111545768882209,0,0,0,0,0.702951689710047,1749.5961699153438,0,0
272,4.21467720856673,1,5.160478944544314,0.27508826083423826,0,0,0,0,0.9130503696250192,723.2098147460379,0,0
1291,4.987618795026501,13,4.12680005108928,0.7584008457529243,0,0,0,0,0.643127012438391,68.12063613142928,0,0
701,3.887922308276099,10,4.389849123766852,0.17945799682467817,0,0,0,0,0.810701070015819,1105.1547077546759,0,0
1914,4.383084836191939,18,4.376623472014673,0.26240956205294874,0,0,0,0,0.7705934614678858,1623.4559380563708,0,0
1513,2.0735934979399424,15,3.9637853948216595,0.28519658559790184,0,0,0,0,0.9418893817113795,1329.99919062472,0,0
32371,4.40033146135112,14,7.909838381856351,0.5265096349540739,0,0,0,0,0.26892605308731715,217.27381542794785,0,1
278,5.628822374455667,8,4.468155375944335,1.4215526675872523,1,0,0,2,0.5897553472466862,41.19690350283633,2,1
659,0.7991291876583377,20,4.192499958330491,0.17094650563836808,0,0,0,0,0.659924392898799,845.430727452614,0,0
1013,4.431530661170402,16,4.072100932842438,0.7643735149991839,0,3,0,0,0.899739572479712,1334.95561431597,1,1
161,3.26933976836368,9,3.8050082011883135,0.5311146018719444,0,0,0,0,0.784890813240251,1262.097277605076,0,0
1770,0.9104696404436056,19,4.3677660214196345,0.570349129011364,0,0,0,0,0.7529998632408511,1443.7262270834722,0,0
523,0.8957832913577,15,5.485711067988786,0.5322087756598599,2,1,0,2,0.5850137684551072,252.16686332181177,0,1
706,4.669812646515447,23,5.278310915626563,0.6981089166325657,2,0,0,0,0.3400796469918297,236.4470580918884,1,1
1195,3.855743233645682,10,4.2540581322839,1.450492164390953,2,0,0,0,0.48580774724416964,294.5195489809829,2,1
46064,4.596168765394989,11,7.726635410890456,0.3061365222670449,0,0,0,0,0.31328615312233954,399.5880005991889,0,1
329,2.131771711024606,2,4.914923776108142,0.494187226247233,0,0,0,0,0.7881951202679619,1172.2633776429423,0,0
316,0.17435423497934086,145,4.24670241566469,2.2812574791318756,2,2,0,5,0.1717582204931455,258.1554728656015,0,1
927,2.4076265016801006,17,5.132315776561718,0.40506995738216556,0,0,0,0,0.7575033781515144,132.74866626890207,0,0
1611,3.723991959631502,1,4.120299500240246,0.4868411406541604,0,0,0,0,0.7817548625096061,762.7630137195519,0,0
850,1.6835991659484675,4,4.080355422893834,0.12686251271555737,0,0,0,0,0.7289022361548002,692.218028710319,0,0
272,1.5548127042920876,13,4.779792011619129,0.22198500721536815,0,0,0,0,0.8844979913614162,274.1211479074475,0,0
1526,4.883299889449008,10,4.536791770473222,0.5299069952030372,0,0,0,0,0.9583407243870978,209.36469352352947,0,0
1045,4.632269342680045,11,4.691816131928213,1.3895493770278264,0,3,0,2,0.3908241090300281,385.0913038495222,2,1
1891,2.3458085100887427,9,4.849996462826484,0.6368735858779184,0,0,0,0,0.7013368847414954,76.63333868559226,0,0
1090,1.2365109548044309,18,3.9188630800442317,0.6078556667485234,0,0,0,0,0.9937236529413614,1275.7264528775283,0,0
411,3.31903423225833,9,4.183604420965698,0.5541775378004546,0,0,0,0,0.6850711517307966,1397.8144260652152,0,0
714,2.3357645986545315,18,4.233787193444216,0.6583879330117586,0,0,0,0,0.7151268641157855,133.4943887101511,0,0
15189,6.102162574102948,12,7.057003259299385,1.1050371542504467,0,0,0,0,0.20663155107354833,284.5889109289104,0,1
1015,2.494166012232075,4,4.550791800968924,0.680102269003575,0,0,0,0,0.843559140644027,1068.1550158773878,0,0
1143,0.19027021503973987,149,4.425792885933729,7.673418905427544,3,2,0,5,0.11912164156309656,142.1545428889608,3,1
937,1.271238249212076,8,4.682106388828641,0.603326497808819,0,0,0,0,0.6587882327744295,392.1922797026642,0,0
1201,2.4294624774529368,7,4.204957595458119,0.7996941933347208,0,0,0,0,0.6209894832171102,620.9797619787005,0,0
815,0.1403280844844203,191,4.98801480485124,9.469725362421972,3,1,0,5,0.13877027573186343,67.42042832482684,2,1
351,2.6623136730696966,13,4.356481805117797,0.4891160318858825,0,0,0,0,0.6734294116075733,1128.469258090702,0,0
277,0.19715654089419218,28,3.9577133836165266,0.253739312265407,0,0,0,0,0.03284748534087234,97.35797013107438,0,1
2314,3.2256119364462252,2,5.16549858518383,0.7631827348629591,0,1,0,1,0.49533549838554947,222.54211476861286,1,1
1630,1.2601893643156614,2,5.116953585451251,0.6612785918997717,0,0,0,0,0.7125968278689624,514.1580818131727,0,0
1967,2.4121066193768534,15,4.76550418068324,0.17884695425567326,0,0,0,0,0.747080345330854,1141.9121945583397,0,0
1658,3.919048072806808,18,4.875770548698802,0.19669211818857665,0,0,0,0,0.6851142066900756,1350.4082621715618,0,0
1497,2.0577288530508206,11,4.039552678553079,0.2887154719253551,0,0,0,0,0.6666719333727852,843.7385228564017,0,0
1236,0.6393812528373173,11,4.650554227387417,0.7805237271564391,0,0,0,0,0.7453546329083653,471.63692308194663,0,0
540,4.83347084531602,11,4.553211127531955,1.0443647099084947,1,0,0,2,0.5333653328074486,303.28260246024354,1,1
1465,2.640790400359458,20,4.000876011275428,0.6764327728724221,0,0,0,0,0.6654559809760779,1311.2381682956566,0,0
481,2.015414337148225,13,3.844763710006787,0.7081007886595344,0,0,0,0,0.684826319652175,869.3917368661447,0,0
1167,3.303051383927884,20,3.9236391605229146,0.2880809383219257,0,0,0,0,0.9216909148691426,109.74106574806552,0,0
1956,1.863846277292877,9,5.103023609021234,0.7610278129148015,0,0,0,0,0.8819832191273187,197.18180278260354,0,0
802,4.590172246965606,4,4.358610570040525,0.4416630635256299,0,0,0,0,0.9910860953316882,283.48252445721715,0,0
2508,0.1941782202703475,187,4.258043992614896,3.1939323414822853,2,0,0,4,0.23048127086088302,241.54890059127402,2,1
1649,3.028498771635652,17,5.050717145712535,1.3189805191094246,1,3,0,2,0.5249836481849667,94.15854836273154,2,1
686,1.3727781316035492,9,4.820763986841934,0.4357067374394178,0,0,0,0,0.9215859265501731,95.93427908227716,0,0
1008,0.01206787449576631,171,4.128401451068945,4.006386023488279,2,2,0,4,0.29232512094405577,241.89882156172655,0,1
696,4.764431114435326,12,4.147637222815951,0.7821507201562385,0,0,0,0,0.6908452496212045,872.3875296056158,0,0
628,3.547121841875221,16,4.799613781202046,0.6848531604560862,0,0,0,0,0.7011522805464696,1287.7560908639755,0,0
1566,2.5486843849881278,2,3.9557293926943604,0.777857470585073,0,0,0,0,0.7492890869270595,1724.7847863831428,0,0
1774,1.806716517724468,7,4.611918699781338,0.692614987027031,0,0,0,0,0.6354358439234794,300.73774883074884,0,0
1309,3.6474645568411725,11,4.252178158367732,0.28050291325077203,0,0,0,0,0.6974822469068389,1003.1947140858715,0,0
1431,3.852533837762067,10,4.770545763403166,0.14963580087438477,0,0,0,0,0.9359155415387161,1553.5766241648196,0,0
1293,1.850508866265999,5,4.001560669534374,0.3820506110055466,0,0,0,0,0.6201119521213683,773.9013753167126,0,0
882,4.6765775954139555,12,3.9128842267284107,0.48532167869417664,0,0,0,0,0.9903670416020478,1577.8314529221268,0,0
1348,4.419769578650294,18,4.690059384717483,0.40817519558736826,0,0,0,0,0.7514632125631743,1765.8849725201608,0,0
193,0.4494731731025155,37,4.34961631270123,0.403825149239108,0,0,0,0,0.1930394043962268,247.11463395521298,0,1
1318,3.3149688899143457,7,4.068931669924983,0.42765081798760696,0,0,0,0,0.8677706041627025,1339.7640903179208,0,0
378,1.4361150524696138,7,3.865610755664698,0.477800414848786,0,0,0,0,0.9161520199672348,243.86483814979115,0,0
763,3.90996115856568,3,3.839220645017324,0.6731215440473234,0,0,0,0,0.6246146705530305,549.3484070375629,0,0
184,2.801387472271374,14,4.2627595687076285,0.6217903602412744,0,0,0,0,0.6013160097811868,190.27131236753712,0,0
1129,2.344528476600109,14,4.424145863042504,0.6224076643127284,0,0,0,0,0.8365419739876302,1245.208389080701,0,0
1583,1.398599655285716,10,4.555056157792373,0.6186803406653831,0,0,0,0,0.9411090173957839,433.9040739880224,0,0
552,0.6913852270101586,40,4.917535148233759,0.5840873088330814,0,0,0,0,0.17942958419369875,122.52387090412634,0,1
1434,1.2165251012794212,11,4.561704284503057,0.7941805885965457,0,0,0,0,0.8377879726728331,307.9584481267075,0,0
1050,3.0572046389267564,1,3.8018039589936463,0.4377361160052361,0,0,0,0,0.7558233003680098,556.7726125197984,0,0
868,2.591591386125445,20,4.009865689963217,0.28063646320000557,0,0,0,0,0.7856347880490178,891.6429659869276,0,0
165,2.4861563434789518,17,4.167978735980627,0.45406746844694423,0,0,0,0,0.8005776112020214,1635.6042624974446,0,0
1328,4.712840573049186,8,4.585300821981879,0.5591837531131306,1,2,0,0,0.4902771511141705,32.606047306743946,1,1
326,4.903719144706507,7,4.863866329050296,0.5941883034740605,0,0,0,0,0.947547708201209,1547.17279908479,0,0
1853,4.766742776694864,20,5.146721199276177,0.39351844587767715,0,0,0,0,0.9253011690257347,440.8437097214326,0,0
2991,0.05580156482633371,82,4.543470082014742,6.2823559640096525,1,1,0,1,0.022849893903636252,279.4129651769233,2,1
707,4.132889851333572,3,4.248173828959079,0.4825693360506498,0,5,0,0,0.6073951623629918,891.257260650255,1,1
326,1.9376823705691706,4,4.053558636689958,0.5174608758744398,0,0,0,0,0.6193106092881229,753.6071084276402,0,0
721,4.705617311251989,14,4.6586453093360936,0.3139232030226729,0,0,0,0,0.9961759438483796,959.7087139207686,0,0
285,0.2288453042781996,29,3.9218187608106345,0.3601380520238713,0,0,0,0,0.13394514904266588,80.97376536281962,0,1
1630,1.9754654528564701,19,4.429299253831987,0.4234704936505339,0,0,0,0,0.6857484193903083,377.948419370883,0,0
170,5.28664780256124,19,4.737277207537536,1.4044374178206112,0,0,0,0,0.5760614374485079,179.195297766068,1,1
2150,0.0011895407111997235,113,3.9195879379883585,4.50921822327195,3,2,0,2,0.18706839828837352,14.717351476350522,1,1
259,3.9384863429687713,5,4.135161100114015,0.19341959234652162,0,0,0,0,0.7923076841133726,1770.6612732410479,0,0
549,0.7210218083493598,31,4.995623264705769,0.2301041538683684,0,0,0,0,0.1319194716298507,108.23394062276088,0,1
1321,1.019176763117948,13,4.529496850342515,0.32543091769779253,0,0,0,0,0.9912842340516221,1688.4523900790584,0,0
992,3.5881866641927664,6,4.404970502292532,0.7039804480888694,0,2,0,0,0.735191680801212,1222.1200179497775,2,1
1935,1.172259314844415,1,5.076842583272105,0.26890623387962487,0,0,0,0,0.7244878002332781,860.0426731529957,0,0
1072,1.9473871096580555,5,4.531065482613865,0.5686052179957813,0,0,0,0,0.9046885363268963,1740.6210686720929,0,0
1979,0.9784801831238297,9,4.0189877720285505,0.3972886532606382,0,0,0,0,0.927474913471444,249.74641738370912,0,0
300,0.5201165301441932,18,4.008353438277309,0.3190864348179211,0,0,0,0,0.6434159564888171,1434.6277779408344,0,0
1373,3.100811358875019,9,4.965465805154664,0.6157425742064129,0,0,0,0,0.6750835326535988,1441.313669939719,0,0
431,0.9033885780552824,11,5.080104550389624,0.6339936398926984,0,0,0,0,0.9792468498206053,935.0756894902934,0,0
545,1.5517705263038795,6,5.141829992618469,0.10046919932009295,0,0,0,0,0.9120784151904959,1228.72150197606,0,0
1259,1.456576290789041,12,4.837489840073031,0.5959446796007832,0,0,0,0,0.662079092746933,950.6852023446403,0,0
1481,2.340085279471641,1,4.388359862699166,0.39997646574090384,0,0,0,0,0.9733952149361436,1175.6570836819706,0,0
705,0.9478315296215201,9,4.939965579080949,0.2699574475482811,0,0,0,0,0.9519780529249776,1255.0225265505003,0,0
371,0.5880000055343639,3,4.967916791325294,0.4870261945100006,0,0,0,0,0.9651656375964793,226.4305980707228,0,0
246,4.955633872752389,5,4.03960895162372,0.7567463189665183,0,0,0,0,0.7322351583498372,1608.1513123789798,0,0
26354,8.615446610503971,12,7.352258226886042,0.854877168566891,0,0,0,0,0.17086952461428118,403.2449592556452,0,1
1143,4.551831369320142,5,4.054984130148873,0.7866820347076314,0,2,0,0,0.9459922161154282,921.1668241590796,1,1
784,3.4813927530862108,15,3.9234317278215087,0.33437317864568206,0,0,0,0,0.9853555444741067,1141.359124699584,0,0
1825,5.479335422509938,19,5.789798025618477,1.1108913613460771,1,3,0,0,0.655832524919667,41.27069279949441,1,1
1723,1.421457542819803,9,4.282430677735181,0.48854002946514385,0,0,0,0,0.7316614587336161,221.52784925288466,0,0
2348,2.5646540166325416,6,5.811694872979615,0.572052901592767,1,0,0,2,0.5064425291358745,113.23015212457908,2,1
410,0.5041136929377525,18,4.734690262207017,0.2933479391025114,0,0,0,0,0.7417980153257668,660.6543157058029,0,0
424,1.5851570690450905,17,4.421407967835707,0.4226574017229089,0,0,0,0,0.960891080408385,1685.0600217387273,0,0
1574,4.766762159417037,9,4.677729781421817,0.33110128702883346,0,0,0,0,0.8868889741178927,1589.4704903827267,0,0
1423,4.987562967882643,1,4.441983176941128,0.1970235428821583,0,0,0,0,0.8163628201865217,1661.858349217079,0,0
1702,4.666119260764691,10,4.517833897982446,0.6117184789312529,0,0,0,0,0.9236743741132066,1733.9458267355583,0,0
619,1.1072815935784088,11,4.413413212265071,0.6864313611925233,0,0,0,0,0.9010382669016388,469.74021112868735,0,0
1278,0.6174163060834756,2,4.681830932681991,0.5858331413843776,0,0,0,0,0.7149775304520805,1030.1187391651915,0,0
1001,3.3666612515495777,16,4.5196189735924825,0.6989498145259478,0,0,0,0,0.9076859183069129,441.65087917454713,0,0
1380,4.915709142410482,2,4.7845254360380185,1.311008929730701,1,0,0,0,0.4307769424279364,115.23501262017803,1,1
1929,4.565017639713539,11,4.298229868307219,0.721768791187923,0,0,0,0,0.7172190584909008,438.5805567074461,0,0
1322,0.8575693248872357,13,4.140247971270812,0.3979692832706603,0,0,0,0,0.6326058305261552,948.3299000548373,0,0
1129,1.1810286033707713,9,4.676922778179998,0.29632531496549697,0,0,0,0,0.6958303818805971,109.64000417027792,0,0
1581,4.840900268641724,20,4.700389441442474,0.5522475172987747,0,3,0,0,0.6985839242337906,1203.19081147821,3,1
1312,4.480419827265651,13,5.0813728744640185,0.7400564086914724,0,0,0,0,0.9472117556806978,1463.7919294070368,0,0
1111,4.5967708078659895,16,4.175141749830132,0.5203472754378553,0,0,0,0,0.6401643136167571,718.7220225023876,0,0
1484,4.5700403310276005,16,4.202353685872119,0.4334249532848222,0,0,0,0,0.9817878273516861,951.6695623626929,0,0
323,0.4265027453189163,31,4.076298634850994,0.2548409692145975,0,0,0,0,0.14462251476043897,215.43964865732391,0,1
1644,2.157129962133227,10,4.599971880135483,0.47569415150505223,0,0,0,0,0.7952053955479341,459.1165688589833,0,0
1011,3.896471473209557,18,5.0325774632940545,0.47987904862103825,0,0,0,0,0.6326656001089487,212.1124112829736,0,0
545,0.18434932270240809,161,4.304858498533727,5.769940566011523,3,2,0,1,0.1048756564661192,45.41038894121039,2,1
111,4.164189481690434,3,4.688510282445408,0.289431298710783,0,0,0,0,0.886762170096274,651.5638573449912,0,0
683,3.8630430470811503,17,4.3194371798460764,0.5168796295664224,0,0,0,0,0.6545097704844931,1750.0266699496185,0,0
1178,0.6391005673262495,10,4.016935948683849,0.7932181766140821,0,0,0,0,0.8894065073895945,41.02718462917893,0,0
21096,8.0954076168605,11,7.566584590651048,1.0708736429797048,0,0,0,0,0.27359068263309605,189.95372266096587,0,1
1751,1.6339395741300877,3,4.5595467825212035,0.12749239963211545,0,0,0,0,0.6404902098194967,1586.2506079342063,0,0
2614,0.14757371719732432,153,4.479791048702818,2.8556845726686735,0,0,0,4,0.2153042822834221,212.5189360086936,2,1
1488,0.8045692806323335,11,4.536625095324931,0.7910441533414218,0,0,0,0,0.6149345909456431,1257.217170811231,0,0
1013,3.609402292980883,3,4.237703519589925,0.5101190353569814,0,0,0,0,0.81180230533162,746.8167247132895,0,0
750,0.7731142254984268,1,4.187069969672483,0.7103338514033832,0,0,0,0,0.7284650381847899,683.264093020937,0,0
492,0.010086409051739943,75,4.278546268288333,6.938890625953998,1,0,0,0,0.09252396428439642,80.70912212602238,1,1
2947,0.1798072175165349,86,5.059033875607424,7.721946931127792,1,1,0,3,0.2842454911594591,166.0243684142603,1,1
396,2.4117042187191737,18,4.465943442339848,0.48601448334932895,0,0,0,0,0.7901673724830999,1299.5392467400713,0,0
250,2.2982708415931743,10,4.813902749540979,0.3242154111118256,0,0,0,0,0.8319393867962681,1576.9238223441175,0,0
1514,2.791949579911271,19,4.0167272897842325,0.20067753028181848,0,0,0,0,0.9230612066879744,602.647345496774,0,0
1636,2.639632052469848,15,4.86413537501737,0.7612611252077035,0,0,0,0,0.6311845975351542,130.94014497630013,0,0
320,4.4302400584109805,18,5.064551127408552,0.7422454807805247,0,0,0,0,0.8942409458063245,1684.585216159112,0,0
1714,2.3845643335754616,15,3.9463831472752204,0.371304348535071,0,0,0,0,0.6640021154417349,1397.0084075353948,0,0
18659,7.106924301405311,7,7.513004377470671,1.1952199567672719,0,0,0,0,0.29516020316224906,144.78605668842076,0,1
304,2.7786708916636695,3,5.075765561026566,0.15379795839953944,0,0,0,0,0.7196670570113481,487.38022843481434,0,0
1096,0.648794953309571,9,4.171667289453575,0.6998166932462404,0,0,0,0,0.703694250959808,808.7431177132103,0,0
165,4.983542359443524,15,4.374678493558786,0.3483449764288252,0,0,0,0,0.8201485421202426,196.60500579673095,0,0
1087,3.0442003667560567,20,4.785320160769692,0.7302319888729792,2,2,0,2,0.4955124989616019,288.95618219547333,0,1
1498,1.9001777381294398,19,4.639855465322859,0.5912125443654487,0,0,0,0,0.9349608356314796,212.31696201515072,0,0
1235,3.1137393169957988,1,3.8372375425663043,0.35979205520057855,0,0,0,0,0.8762776943345929,1657.1683463833235,0,0
1409,2.5364779433271663,17,3.9357010223807642,0.5462383864333806,0,0,0,0,0.8894436047439588,1018.7903129937997,0,0
771,2.0731088653417205,6,4.301674070664591,0.7573130568040917,0,0,0,0,0.6274165469721369,1480.5080749107094,0,0
622,4.007018358426164,11,4.227973742615537,0.39685883532715593,0,0,0,0,0.9414080918910049,73.64922923968965,0,0
256,3.2120162047578154,14,4.244182175721724,0.15939715875211244,0,0,0,0,0.7389310520643828,86.39172923921022,0,0
726,1.4494454327991884,16,4.326063448497407,0.24889825573983862,0,0,0,0,0.655138680972016,1140.7553268902288,0,0
1552,1.312314415050304,10,5.4893545797784995,0.8256929329696411,2,0,0,0,0.4378742782938911,369.13901397569583,0,1
1575,2.3681849201610037,2,4.318865850977391,0.18681572722980158,0,0,0,0,0.7909092437940446,255.51174846091212,0,0
1749,2.760991250194878,15,4.087344692550751,0.6419477764112476,0,0,0,0,0.7545299883427549,1040.5178539526523,0,0
1719,4.069619211881461,12,4.663268521067787,0.19841554875502565,0,0,0,0,0.7560796335422615,793.4890454194764,0,0
660,3.7771660878896007,1,4.384748495963757,0.788899048918049,0,0,0,0,0.7782761524909004,1701.2000641834784,0,0
188,4.5872025319990755,7,4.477344893932748,0.5426584116099666,0,0,0,0,0.8309674063588935,867.7328153700386,0,0
7856,5.2654771754321645,9,7.881429637998165,0.561928611620085,0,0,0,0,0.34543516280765224,176.86334208014492,0,1
633,2.8280305910171832,10,4.997623390058321,0.10363795668971469,0,0,0,0,0.8280901142583619,260.63737143809817,0,0
1490,2.7183131980054283,15,5.111910752268356,1.2439483173497274,1,3,0,0,0.42618230417366704,179.05008964245286,2,1
273,2.5262363646967128,9,5.539862582860294,1.2930128575827968,0,3,0,1,0.5262393317091846,36.8277511036307,0,1
222,2.7611722578488314,13,5.11286792012279,0.4163389195702124,0,0,0,0,0.895252941836322,1597.040685902482,0,0
1115,3.0174302207780794,13,4.457793021495494,0.5707522687294974,0,0,0,0,0.6648857317475175,508.56703515738604,0,0
2553,0.060478658309493664,90,4.536646350926465,2.6111240278318895,2,0,0,4,0.18464611073473383,80.9867439428998,2,1
1657,4.467300541562453,7,3.8938552787646414,0.5315005968036575,0,0,0,0,0.7027138234402768,1688.6427309717524,0,0
1324,2.3775715181912425,6,4.704145553601176,1.384982920503794,0,3,0,1,0.5366368165707524,379.1929585483173,0,1
1862,3.7068062046156895,12,4.093394083728886,0.5155617326386654,0,0,0,0,0.8232870926252068,1011.7968364354201,0,0
1520,4.437454908127474,10,4.255516609704966,0.5820350405939824,0,0,0,0,0.7658453497913722,1432.8217637731145,0,0
712,2.938285104331069,3,4.180456721841007,0.11969467539014206,0,0,0,0,0.8152008114909859,440.59723244379984,0,0
1416,4.04130636026307,20,5.103635927650462,0.49312353485925664,0,0,0,0,0.9197643565814007,1326.4912237646668,0,0
1686,4.029724300792812,19,3.887361459546177,0.7460440425394796,0,0,0,0,0.6399151222510532,787.5252201092219,0,0
1854,3.7251093235439425,7,4.8458600318548894,0.30698065874899305,0,4,0,0,0.6301635116654485,721.3166882982041,3,1
316,1.5469176346134454,20,4.325293884173857,0.5966257337869131,0,0,0,0,0.633928407779479,1232.1165453587769,0,0
926,3.364770927489566,6,4.666659228576705,0.1524242399139344,0,0,0,0,0.6390415855731092,373.1652193948655,0,0
1271,3.2595690095960097,4,4.4153434038791675,0.5411730380986027,0,0,0,0,0.9266920713656216,398.18973110657254,0,0
896,4.613793588816349,15,4.5123233511695275,0.7554524498676609,0,2,0,0,0.8624029425720262,1023.1262934775045,1,1
103,1.8399594845696834,17,4.614982510819407,0.49532590614932726,0,5,0,0,0.9425613200610574,546.531537347952,2,1
1393,0.04750513414367533,89,4.777949657605177,2.3387289323762817,2,2,0,0,0.16262768177889755,123.16567950332642,2,1
693,2.69526056220119,4,4.808364569406298,0.11214177980367813,0,0,0,0,0.6450811151508183,1680.631979408961,0,0
1963,0.013751298995851913,76,3.9757907770465226,5.8677466617045635,2,1,0,1,0.17844151212010553,43.80855893161013,2,1
1487,4.199028434068388,14,4.181678330175321,0.49032060533742905,0,0,0,0,0.6929564725556113,1188.8341123945381,0,0
1388,4.242545970563813,17,4.720564709620352,0.11376542587309413,0,0,0,0,0.8847419047248832,225.23131368841186,0,0
1792,4.374719540187496,13,4.582628810816226,0.1371702303629438,0,0,0,0,0.9888981296698955,1748.6198540908135,0,0
1719,4.389339178922541,19,3.9765599191590857,0.2551035905984548,0,0,0,0,0.6125771227257963,623.7258244546913,0,0
1458,4.74700471866146,15,4.59277354686664,0.704580010924607,0,0,0,0,0.564829907092596,35.941771159998936,1,1
289,2.862068818122266,13,4.356443332422726,0.6912309083838507,0,0,0,0,0.9672570480853105,521.8545609059452,0,0
1757,3.255557735410636,1,4.151161684062446,0.47653505622355263,0,0,0,0,0.6112541004311028,344.4557922946401,0,0
266,3.6017233567211315,16,4.678985862933296,0.6090467736904055,0,0,0,0,0.950047744669259,492.9244044054664,0,0
1772,3.53612091555404,18,4.266032256770397,0.6836988839281102,0,0,0,0,0.8540189515263796,1093.5187942445166,0,0
1292,2.943983859653709,12,4.737733080458298,0.4768868540177066,0,0,0,0,0.8114861971830153,1687.073222412665,0,0
847,0.6692004121391537,7,5.155773144180891,0.6853636696648805,0,0,0,0,0.82213154981992,325.1614239010094,0,0
1267,3.4147169083881863,9,4.073016783707114,0.39902284814579747,0,0,0,0,0.8638119989816158,337.09238520745674,0,0
1718,0.8956487095233641,4,4.273919489422396,0.15619285030458363,0,0,0,0,0.6888232782524504,791.9150872018603,0,0
1652,2.06080012702469,3,4.912038562457024,0.19926530386031865,0,0,0,0,0.6346893254444086,140.3677181968506,0,0
48444,9.49871219089571,11,7.120590947002015,0.8413301946712657,0,0,0,0,0.000757330606940343,182.3552577754849,0,1
988,2.840198144728001,10,4.141553086201123,0.14006750654613473,0,0,0,0,0.7509989716377493,722.142410589424,0,0
1030,3.0997097521571377,8,3.8109435598148114,0.7286833079599255,0,0,0,0,0.9820021775446933,1214.6266605295298,0,0
581,4.747536244598099,4,5.121729315882185,0.5115822435094629,0,0,0,0,0.8454627314088347,1376.8210550148035,0,0
1834,1.5605523915650914,14,4.345285847715638,0.521584877213115,0,0,0,0,0.9345629622126507,876.8730602761956,0,0
1539,3.403690734770774,5,4.3951690807711445,0.13175374534095768,0,0,0,0,0.7039873508428465,1505.1061748309205,0,0
505,0.5514554564556791,9,3.802341485972294,0.2950729269762663,0,0,0,0,0.8120897023054912,1140.2071280779057,0,0
335,2.2800812800853882,13,4.995814474548266,0.6961878523904526,0,0,0,0,0.6403835673533824,1162.733850309918,0,0
1907,4.742408128321678,12,4.184800462308544,0.7046411423966541,0,0,0,0,0.9916739875742361,489.71130688036516,0,0
18049,4.928962529859452,11,7.812683121303441,0.8863884710592784,0,0,0,0,0.0523034818768362,475.89967046569546,0,1
190,0.49421888997771846,40,4.2887333107008585,0.24993593656182225,0,0,1,0,0.04290331350651007,74.75828961304524,0,1
37599,8.550256130845616,11,7.263713812612755,0.6548228163444124,0,0,0,0,0.17314925702165318,560.8678356600074,0,1
862,4.964925631433701,14,3.869759380966608,0.2131620997644864,0,0,0,0,0.8212759701179791,317.24876415218745,0,0
783,4.590539584810011,13,4.803669006095362,0.4001658858763355,0,0,0,0,0.9956666627873949,918.9192895518767,0,0
1501,1.234886542902613,2,4.307929361835534,0.5632780200590525,0,0,0,0,0.6708371849457054,117.02412501475948,0,0
677,2.704100947919826,12,4.2066867225257605,0.4228933624043534,0,0,0,0,0.7804087704974545,919.7113495340459,0,0
301,2.3330608896662177,19,4.323982525779014,0.7392923152407759,0,0,0,0,0.6815930730333373,541.8959240454262,0,0
196,0.19632889784089844,123,4.842222805397574,1.7417159111507856,2,2,0,0,0.1760619621426196,150.67767697025917,0,1
1536,1.7086217003570439,1,5.159364184536731,0.6433120077527008,0,0,0,0,0.8860687121956914,834.2459863813484,0,0
1246,2.0087435781688527,16,4.569962985748567,0.5549239229118726,0,0,0,0,0.8492479848543166,355.35095825325647,0,0
1107,1.9458319554932895,25,5.56791902016361,1.2764194581423312,1,1,0,1,0.36641597579132257,290.1846569892879,1,1
